# Source: US Census Bureau - Population Estimates (2023)
city,state
Colusa,California
Commerce,California
Compton,California
Concord,California
Corcoran,California
Corning,California
Corona,California
Coronado,California
Corte Madera,California
Costa Mesa,California
Cotati,California
Covina,California
Crescent,California
Cudahy,California
Culver,California
Cupertino,California
Cypress,California
Daly,California
Dana Point,California
Danville,California
Davis,California
Delano,California
Del Mar,California
Del Rey Oaks,California
Desert Hot Springs,California
Diamond Bar,California
Dinuba,California
Dixon,California
Dorris,California
Dos Palos,California
Downey,California
Duarte,California
Dublin,California
Dunsmuir,California
East Palo Alto,California
Eastvale,California
El Cajon,California
El Centro,California
El Cerrito,California
Elk Grove,California
El Monte,California
El Paso de Robles (Paso Robles),California
El Segundo,California
Emeryville,California
Encinitas,California
Escalon,California
Escondido,California
Etna,California
Eureka,California
Exeter,California
Fairfax,California
Fairfield,California
Farmersville,California
Ferndale,California
Fillmore,California
Firebaugh,California
Folsom,California
Fontana,California
Fort Bragg,California
Fort Jones,California
Fortuna,California
Foster,California
Fountain Valley,California
Fowler,California
Fremont,California
Fresno,California
Fullerton,California
Galt,California
Gardena,California
Garden Grove,California
Gilroy,California
Glendale,California
Glendora,California
Goleta,California
Gonzales,California
Grand Terrace,California
Grass Valley,California
Greenfield,California
Gridley,California
Grover Beach,California
Guadalupe,California
Gustine,California
Half Moon Bay,California
Hanford,California
Hawaiian Gardens,California
Hawthorne,California
Hayward,California
Healdsburg,California
Hemet,California
Hercules,California
Hermosa Beach,California
Hesperia,California
Hidden Hills,California
Highland,California
Hillsborough,California
Hollister,California
Holtville,California
Hughson,California
Huntington Beach,California
Huntington Park,California
Huron,California
Imperial,California
Imperial Beach,California
Indian Wells,California
Indio,California
Industry,California
Inglewood,California
Ione,California
Irvine,California
Irwindale,California
Isleton,California
Jackson,California
Jurupa Valley,California
Kerman,California
King,California
Kingsburg,California
La Cañada Flintridge,California
Lafayette,California
Laguna Beach,California
Laguna Hills,California
Laguna Niguel,California
Laguna Woods,California
La Habra,California
La Habra Heights,California
Lake Elsinore,California
Lake Forest,California
Lakeport,California
Lakewood,California
La Mesa,California
La Mirada,California
Lancaster,California
La Palma,California
La Puente,California
La Quinta,California
Larkspur,California
Lathrop,California
La Verne,California
Lawndale,California
Lemon Grove,California
Lemoore,California
Lincoln,California
Lindsay,California
Live Oak,California
Livermore,California
Livingston,California
Lodi,California
Loma Linda,California
Lomita,California
Lompoc,California
Long Beach,California
Loomis,California
Los Alamitos,California
Los Altos,California
Los Altos Hills,California
Los Angeles,California
Los Banos,California
Los Gatos,California
Loyalton,California
Lynwood,California
McFarland,California
Madera,California
Malibu,California
Mammoth Lakes,California
Manhattan Beach,California
Manteca,California
Maricopa,California
Marina,California
Martinez,California
Marysville,California
Maywood,California
Mendota,California
Menifee,California
Menlo Park,California
Merced,California
Millbrae,California
Mill Valley,California
Milpitas,California
Mission Viejo,California
Modesto,California
Monrovia,California
Montague,California
Montclair,California
Montebello,California
Monterey,California
Monterey Park,California
Monte Sereno,California
Moorpark,California
Moraga,California
Moreno Valley,California
Morgan Hill,California
Morro Bay,California
Mountain View,California
Mount Shasta,California
Murrieta,California
Napa,California
National,California
Needles,California
Nevada,California
Newark,California
Newman,California
Newport Beach,California
Norco,California
Norwalk,California
Novato,California
Oakdale,California
Oakland,California
Oakley,California
Oceanside,California
Ojai,California
Ontario,California
Orange,California
Orange Cove,California
Orinda,California
Orland,California
Oroville,California
Oxnard,California
Pacifica,California
Pacific Grove,California
Palmdale,California
Palm Desert,California
Palm Springs,California
Palo Alto,California
Palos Verdes Estates,California
Paradise,California
Paramount,California
Parlier,California
Pasadena,California
Patterson,California
Perris,California
Petaluma,California
Pico Rivera,California
Piedmont,California
Pinole,California
Pismo Beach,California
Pittsburg,California
Placentia,California
Placerville,California
Pleasant Hill,California
Pleasanton,California
Plymouth,California
Point Arena,California
Pomona,California
Porterville,California
Port Hueneme,California
Portola,California
Portola Valley,California
Poway,California
Rancho Cordova,California
Rancho Cucamonga,California
Rancho Mirage,California
Rancho Palos Verdes,California
Rancho Santa Margarita,California
Red Bluff,California
Redding,California
Redlands,California
Redondo Beach,California
Redwood,California
Reedley,California
Rialto,California
Richmond,California
Ridgecrest,California
Rio Dell,California
Rio Vista,California
Ripon,California
Riverbank,California
Riverside,California
Rocklin,California
Rohnert Park,California
Rolling Hills,California
Rolling Hills Estates,California
Rosemead,California
Roseville,California
Ross,California
Sacramento,California
St. Helena,California
Salinas,California
San Anselmo,California
San Bernardino,California
San Bruno,California
San Buenaventura (Ventura),California
San Carlos,California
San Clemente,California
Sand,California
San Diego,California
San Dimas,California
San Fernando,California
San Francisco,California
San Gabriel,California
Sanger,California
San Jacinto,California
San Joaquin,California
San Jose,California
San Juan Bautista,California
San Juan Capistrano,California
San Leandro,California
San Luis Obispo,California
San Marcos,California
San Marino,California
San Mateo,California
San Pablo,California
San Rafael,California
San Ramon,California
Santa Ana,California
Santa Barbara,California
Santa Clara,California
Santa Clarita,California
Santa Cruz,California
Santa Fe Springs,California
Santa Maria,California
Santa Monica,California
Santa Paula,California
Santa Rosa,California
Santee,California
Saratoga,California
Sausalito,California
Scotts Valley,California
Seal Beach,California
Seaside,California
Sebastopol,California
Selma,California
Shafter,California
Shasta Lake,California
Sierra Madre,California
Signal Hill,California
Simi Valley,California
Solana Beach,California
Soledad,California
Solvang,California
Sonoma,California
Sonora,California
South El Monte,California
South Gate,California
South Lake Tahoe,California
South Pasadena,California
South San Francisco,California
Stanton,California
Stockton,California
Suisun,California
Sunnyvale,California
Susanville,California
Sutter Creek,California
Taft,California
Tehachapi,California
Tehama,California
Temecula,California
Temple,California
Thousand Oaks,California
Tiburon,California
Torrance,California
Tracy,California
Trinidad,California
Truckee,California
Tulare,California
Tulelake,California
Turlock,California
Tustin,California
Twentynine Palms,California
Ukiah,California
Union,California
Upland,California
Vacaville,California
Vallejo,California
Vernon,California
Victorville,California
Villa Park,California
Visalia,California
Vista,California
Walnut,California
Walnut Creek,California
Wasco,California
Waterford,California
Watsonville,California
Weed,California
West Covina,California
West Hollywood,California
Westlake,California
Westminster,California
Westmorland,California
West Sacramento,California
Wheatland,California
Whittier,California
Wildomar,California
Williams,California
Willits,California
Willows,California
Windsor,California
Winters,California
Woodlake,California
Woodland,California
Woodside,California
Yorba Linda,California
Yountville,California
Yreka,California
Yuba,California
Yucaipa,California
Yucca Valley,California
Aguilar,Colorado
Akron,Colorado
Alamosa,Colorado
Alma,Colorado
Antonito,Colorado
Arriba,Colorado
Arvada,Colorado
Aspen,Colorado
Ault,Colorado
Aurora,Colorado
Avon,Colorado
Basalt,Colorado
Bayfield,Colorado
Bennett,Colorado
Berthoud,Colorado
Bethune,Colorado
Black Hawk,Colorado
Blanca,Colorado
Blue River,Colorado
Boone,Colorado
Boulder,Colorado
Bow Mar,Colorado
Branson,Colorado
Breckenridge,Colorado
Brighton,Colorado
Brookside,Colorado
Broomfield,Colorado
Brush,Colorado
Buena Vista,Colorado
Burlington,Colorado
Calhan,Colorado
Campo,Colorado
Cañon,Colorado
Carbonate,Colorado
Carbondale,Colorado
Castle Pines,Colorado
Castle Rock,Colorado
Cedaredge,Colorado
Centennial,Colorado
Center,Colorado
Central,Colorado
Cheraw,Colorado
Cherry Hills,Colorado
Cheyenne Wells,Colorado
City of Creede,Colorado
Coal Creek,Colorado
Cokedale,Colorado
Collbran,Colorado
Colorado Springs,Colorado
Columbine Valley,Colorado
Commerce,Colorado
Cortez,Colorado
Craig,Colorado
Crawford,Colorado
Crested Butte,Colorado
Crestone,Colorado
Cripple Creek,Colorado
Crook,Colorado
Crowley,Colorado
Dacono,Colorado
De Beque,Colorado
Deer Trail,Colorado
Del Norte,Colorado
Delta,Colorado
Denver,Colorado
Dillon,Colorado
Dinosaur,Colorado
Dolores,Colorado
Dove Creek,Colorado
Durango,Colorado
Eads,Colorado
Eagle,Colorado
Eaton,Colorado
Eckley,Colorado
Edgewater,Colorado
Elizabeth,Colorado
Empire,Colorado
Englewood,Colorado
Erie,Colorado
Estes Park,Colorado
Evans,Colorado
Fairplay,Colorado
Federal Heights,Colorado
Firestone,Colorado
Flagler,Colorado
Fleming,Colorado
Florence,Colorado
Fort Collins,Colorado
Fort Lupton,Colorado
Fort Morgan,Colorado
Fountain,Colorado
Fowler,Colorado
Foxfield,Colorado
Fraser,Colorado
Frederick,Colorado
Frisco,Colorado
Fruita,Colorado
Garden,Colorado
Genoa,Colorado
Georgetown,Colorado
Gilcrest,Colorado
Glendale,Colorado
Glenwood Springs,Colorado
Golden,Colorado
Granada,Colorado
Granby,Colorado
Grand Junction,Colorado
Grand Lake,Colorado
Greeley,Colorado
Green Mountain Falls,Colorado
Greenwood,Colorado
Grover,Colorado
Gunnison,Colorado
Gypsum,Colorado
Hartman,Colorado
Haswell,Colorado
Haxtun,Colorado
Hayden,Colorado
Hillrose,Colorado
Holly,Colorado
Holyoke,Colorado
Hooper,Colorado
Hotchkiss,Colorado
Hot Sulphur Springs,Colorado
Hudson,Colorado
Hugo,Colorado
Idaho Springs,Colorado
Ignacio,Colorado
Iliff,Colorado
Jamestown,Colorado
Johnstown,Colorado
Julesburg,Colorado
Keenesburg,Colorado
Kersey,Colorado
Kim,Colorado
Kiowa,Colorado
Kit Carson,Colorado
Kremmling,Colorado
Lafayette,Colorado
La Jara,Colorado
La Junta,Colorado
Lake,Colorado
Lakeside,Colorado
Lakewood,Colorado
Lamar,Colorado
Larkspur,Colorado
La Salle,Colorado
Las Animas,Colorado
La Veta,Colorado
Leadville,Colorado
Limon,Colorado
Littleton,Colorado
Lochbuie,Colorado
Log Lane,Colorado
Lone Tree,Colorado
Longmont,Colorado
Louisville,Colorado
Loveland,Colorado
Lyons,Colorado
Manassa,Colorado
Mancos,Colorado
Manitou Springs,Colorado
Manzanola,Colorado
Marble,Colorado
Mead,Colorado
Meeker,Colorado
Merino,Colorado
Milliken,Colorado
Minturn,Colorado
Moffat,Colorado
Monte Vista,Colorado
Montezuma,Colorado
Montrose,Colorado
Monument,Colorado
Morrison,Colorado
Mountain View,Colorado
Mountain,Colorado
Mount Crested Butte,Colorado
Naturita,Colorado
Nederland,Colorado
New Castle,Colorado
Northglenn,Colorado
Norwood,Colorado
Nucla,Colorado
Nunn,Colorado
Oak Creek,Colorado
Olathe,Colorado
Olney Springs,Colorado
Ophir,Colorado
Orchard,Colorado
Ordway,Colorado
Otis,Colorado
Ouray,Colorado
Ovid,Colorado
Pagosa Springs,Colorado
Palisade,Colorado
Palmer Lake,Colorado
Paoli,Colorado
Paonia,Colorado
Parachute,Colorado
Parker,Colorado
Peetz,Colorado
Pierce,Colorado
Pitkin,Colorado
Platteville,Colorado
Poncha Springs,Colorado
Pritchett,Colorado
Pueblo,Colorado
Ramah,Colorado
Rangely,Colorado
Raymer (New Raymer),Colorado
Red Cliff,Colorado
Rico,Colorado
Ridgway,Colorado
Rifle,Colorado
Rockvale,Colorado
Rocky Ford,Colorado
Romeo,Colorado
Rye,Colorado
Saguache,Colorado
Salida,Colorado
Sanford,Colorado
San Luis,Colorado
Sawpit,Colorado
Sedgwick,Colorado
Seibert,Colorado
Severance,Colorado
Sheridan,Colorado
Sheridan Lake,Colorado
Silt,Colorado
Silver Cliff,Colorado
Silver Plume,Colorado
Silverthorne,Colorado
Silverton,Colorado
Simla,Colorado
Snowmass,Colorado
South Fork,Colorado
Springfield,Colorado
Starkville,Colorado
Steamboat Springs,Colorado
Sterling,Colorado
Stratton,Colorado
Sugar,Colorado
Superior,Colorado
Swink,Colorado
Telluride,Colorado
Thornton,Colorado
Timnath,Colorado
Trinidad,Colorado
Two Buttes,Colorado
Vail,Colorado
Victor,Colorado
Vilas,Colorado
Vona,Colorado
Walden,Colorado
Walsenburg,Colorado
Walsh,Colorado
Ward,Colorado
Wellington,Colorado
Westcliffe,Colorado
Westminster,Colorado
Wheat Ridge,Colorado
Wiggins,Colorado
Wiley,Colorado
Williamsburg,Colorado
Windsor,Colorado
Winter Park,Colorado
Woodland Park,Colorado
Wray,Colorado
Yampa,Colorado
Yuma,Colorado
Ansonia,Connecticut
Bantam borough,Connecticut
Bridgeport,Connecticut
Bristol,Connecticut
Danbury,Connecticut
Danielson borough,Connecticut
Derby,Connecticut
Fenwick borough,Connecticut
Groton,Connecticut
Groton Long Point borough,Connecticut
Hartford,Connecticut
Jewett borough,Connecticut
Litchfield borough,Connecticut
Meriden,Connecticut
Middletown,Connecticut
Milford (balance),Connecticut
Naugatuck borough,Connecticut
New Britain,Connecticut
New Haven,Connecticut
New London,Connecticut
Newtown borough,Connecticut
Norwalk,Connecticut
Norwich,Connecticut
Shelton,Connecticut
Stamford,Connecticut
Stonington borough,Connecticut
Torrington,Connecticut
Waterbury,Connecticut
West Haven,Connecticut
Woodmont borough,Connecticut
Arden,Delaware
Ardencroft,Delaware
Ardentown,Delaware
Bellefonte,Delaware
Bethany Beach,Delaware
Bethel,Delaware
Blades,Delaware
Bowers,Delaware
Bridgeville,Delaware
Camden,Delaware
Cheswold,Delaware
Clayton,Delaware
Dagsboro,Delaware
Delaware,Delaware
Delmar,Delaware
Dewey Beach,Delaware
Dover,Delaware
Ellendale,Delaware
Elsmere,Delaware
Farmington,Delaware
Felton,Delaware
Fenwick Island,Delaware
Frankford,Delaware
Frederica,Delaware
Georgetown,Delaware
Greenwood,Delaware
Harrington,Delaware
Hartly,Delaware
Henlopen Acres,Delaware
Houston,Delaware
Kenton,Delaware
Laurel,Delaware
Leipsic,Delaware
Lewes,Delaware
Little Creek,Delaware
Magnolia,Delaware
Middletown,Delaware
Milford,Delaware
Millsboro,Delaware
Millville,Delaware
Milton,Delaware
Newark,Delaware
New Castle,Delaware
Newport,Delaware
Ocean View,Delaware
Odessa,Delaware
Rehoboth Beach,Delaware
Seaford,Delaware
Selbyville,Delaware
Slaughter Beach,Delaware
Smyrna,Delaware
South Bethany,Delaware
Townsend,Delaware
Viola,Delaware
Wilmington,Delaware
Woodside,Delaware
Wyoming,Delaware
Washington,District of Columbia
Alachua,Florida
Alford,Florida
Altamonte Springs,Florida
Altha,Florida
Anna Maria,Florida
Apalachicola,Florida
Apopka,Florida
Arcadia,Florida
Archer,Florida
Astatula,Florida
Atlantic Beach,Florida
Atlantis,Florida
Auburndale,Florida
Aventura,Florida
Avon Park,Florida
Baldwin,Florida
Bal Harbour,Florida
Bartow,Florida
Bascom,Florida
Bay Harbor Islands,Florida
Bay Lake,Florida
Bell,Florida
Belleair,Florida
Belleair Beach,Florida
Belleair Bluffs,Florida
Belleair Shore,Florida
Belle Glade,Florida
Belle Isle,Florida
Belleview,Florida
Beverly Beach,Florida
Biscayne Park,Florida
Blountstown,Florida
Boca Raton,Florida
Bonifay,Florida
Bonita Springs,Florida
Bowling Green,Florida
Boynton Beach,Florida
Bradenton,Florida
Bradenton Beach,Florida
Branford,Florida
Briny Breezes,Florida
Bristol,Florida
Bronson,Florida
Brooker,Florida
Brooksville,Florida
Bunnell,Florida
Bushnell,Florida
Callahan,Florida
Callaway,Florida
Campbellton,Florida
Cape Canaveral,Florida
Cape Coral,Florida
Carrabelle,Florida
Caryville,Florida
Casselberry,Florida
Cedar Key,Florida
Center Hill,Florida
Century,Florida
Chattahoochee,Florida
Chiefland,Florida
Chipley,Florida
Cinco Bayou,Florida
Clearwater,Florida
Clermont,Florida
Clewiston,Florida
Cloud Lake,Florida
Cocoa,Florida
Cocoa Beach,Florida
Coconut Creek,Florida
Coleman,Florida
Cooper,Florida
Coral Gables,Florida
Coral Springs,Florida
Cottondale,Florida
Crescent,Florida
Crestview,Florida
Cross,Florida
Crystal River,Florida
Cutler Bay,Florida
Dade,Florida
Dania Beach,Florida
Davenport,Florida
Davie,Florida
Daytona Beach,Florida
Daytona Beach Shores,Florida
DeBary,Florida
Deerfield Beach,Florida
DeFuniak Springs,Florida
DeLand,Florida
Delray Beach,Florida
Deltona,Florida
Destin,Florida
Doral,Florida
Dundee,Florida
Dunedin,Florida
Dunnellon,Florida
Eagle Lake,Florida
Eatonville,Florida
Ebro,Florida
Edgewater,Florida
Edgewood,Florida
El Portal,Florida
Estero,Florida
Esto,Florida
Eustis,Florida
Everglades,Florida
Fanning Springs,Florida
Fellsmere,Florida
Fernandina Beach,Florida
Flagler Beach,Florida
Florida,Florida
Fort Lauderdale,Florida
Fort Meade,Florida
Fort Myers,Florida
Fort Myers Beach,Florida
Fort Pierce,Florida
Fort Walton Beach,Florida
Fort White,Florida
Freeport,Florida
Frostproof,Florida
Fruitland Park,Florida
Gainesville,Florida
Glen Ridge,Florida
Glen St. Mary,Florida
Golden Beach,Florida
Golf,Florida
Graceville,Florida
Grand Ridge,Florida
Grant-Valkaria,Florida
Greenacres,Florida
Green Cove Springs,Florida
Greensboro,Florida
Greenville,Florida
Greenwood,Florida
Gretna,Florida
Groveland,Florida
Gulf Breeze,Florida
Gulfport,Florida
Gulf Stream,Florida
Haines,Florida
Hallandale Beach,Florida
Hampton,Florida
Havana,Florida
Haverhill,Florida
Hawthorne,Florida
Hialeah,Florida
Hialeah Gardens,Florida
Highland Beach,Florida
Highland Park,Florida
High Springs,Florida
Hillcrest Heights,Florida
Hilliard,Florida
Hillsboro Beach,Florida
Holly Hill,Florida
Hollywood,Florida
Holmes Beach,Florida
Homestead,Florida
Horseshoe Beach,Florida
Howey-in-the-Hills,Florida
Hypoluxo,Florida
Indialantic,Florida
Indian Creek,Florida
Indian Harbour Beach,Florida
Indian River Shores,Florida
Indian Rocks Beach,Florida
Indian Shores,Florida
Indiantown,Florida
Inglis,Florida
Interlachen,Florida
Inverness,Florida
"Islamorada, of Islands",Florida
Jacksonville,Florida
Jacksonville Beach,Florida
Jacob,Florida
Jasper,Florida
Jay,Florida
Jennings,Florida
Juno Beach,Florida
Jupiter,Florida
Jupiter Inlet Colony,Florida
Jupiter Island,Florida
Kenneth,Florida
Key Biscayne,Florida
Key Colony Beach,Florida
Keystone Heights,Florida
Key West,Florida
Kissimmee,Florida
LaBelle,Florida
La Crosse,Florida
Lady Lake,Florida
Lake Alfred,Florida
Lake Buena Vista,Florida
Lake Butler,Florida
Lake,Florida
Lake Clarke Shores,Florida
Lake Hamilton,Florida
Lake Helen,Florida
Lakeland,Florida
Lake Mary,Florida
Lake Park,Florida
Lake Placid,Florida
Lake Wales,Florida
Lake Worth Beach,Florida
Lantana,Florida
Largo,Florida
Lauderdale-by-the-Sea,Florida
Lauderdale Lakes,Florida
Lauderhill,Florida
Laurel Hill,Florida
Lawtey,Florida
Layton,Florida
Lazy Lake,Florida
Lee,Florida
Leesburg,Florida
Lighthouse Point,Florida
Live Oak,Florida
Longboat Key,Florida
Longwood,Florida
Loxahatchee Groves,Florida
Lynn Haven,Florida
Macclenny,Florida
McIntosh,Florida
Madeira Beach,Florida
Madison,Florida
Maitland,Florida
Malabar,Florida
Malone,Florida
Manalapan,Florida
Mangonia Park,Florida
Marathon,Florida
Marco Island,Florida
Margate,Florida
Marianna,Florida
Marineland,Florida
Mary Esther,Florida
Mascotte,Florida
Mayo,Florida
Medley,Florida
Melbourne,Florida
Melbourne Beach,Florida
Mexico Beach,Florida
Miami,Florida
Miami Beach,Florida
Miami Gardens,Florida
Miami Lakes,Florida
Miami Shores,Florida
Miami Springs,Florida
Micanopy,Florida
Midway,Florida
Milton,Florida
Minneola,Florida
Miramar,Florida
Monticello,Florida
Montverde,Florida
Moore Haven,Florida
Mount Dora,Florida
Mulberry,Florida
Naples,Florida
Neptune Beach,Florida
Newberry,Florida
New Port Richey,Florida
New Smyrna Beach,Florida
Niceville,Florida
Noma,Florida
North Bay,Florida
North Lauderdale,Florida
North Miami,Florida
North Miami Beach,Florida
North Palm Beach,Florida
North Port,Florida
North Redington Beach,Florida
Oak Hill,Florida
Oakland,Florida
Oakland Park,Florida
Ocala,Florida
Ocean Breeze,Florida
Ocean Ridge,Florida
Ocoee,Florida
Okeechobee,Florida
Oldsmar,Florida
Opa-locka,Florida
Orange,Florida
Orange Park,Florida
Orchid,Florida
Orlando,Florida
Ormond Beach,Florida
Otter Creek,Florida
Oviedo,Florida
Pahokee,Florida
Palatka,Florida
Palm Bay,Florida
Palm Beach,Florida
Palm Beach Gardens,Florida
Palm Beach Shores,Florida
Palm Coast,Florida
Palmetto,Florida
Palmetto Bay,Florida
Palm Shores,Florida
Palm Springs,Florida
Panama,Florida
Panama Beach,Florida
Parker,Florida
Parkland,Florida
Paxton,Florida
Pembroke Park,Florida
Pembroke Pines,Florida
Penney Farms,Florida
Pensacola,Florida
Perry,Florida
Pierson,Florida
Pinecrest,Florida
Pinellas Park,Florida
Plantation,Florida
Plant,Florida
Polk,Florida
Pomona Park,Florida
Pompano Beach,Florida
Ponce de Leon,Florida
Ponce Inlet,Florida
Port Orange,Florida
Port Richey,Florida
Port St. Joe,Florida
Port St. Lucie,Florida
Punta Gorda,Florida
Quincy,Florida
Raiford,Florida
Reddick,Florida
Redington Beach,Florida
Redington Shores,Florida
Riviera Beach,Florida
Rockledge,Florida
Royal Palm Beach,Florida
Safety Harbor,Florida
St. Augustine,Florida
St. Augustine Beach,Florida
St. Cloud,Florida
St. Leo,Florida
St. Lucie,Florida
St. Marks,Florida
St. Pete Beach,Florida
St. Petersburg,Florida
San Antonio,Florida
Sanford,Florida
Sanibel,Florida
Sarasota,Florida
Satellite Beach,Florida
Sea Ranch Lakes,Florida
Sebastian,Florida
Sebring,Florida
Seminole,Florida
Sewall's Point,Florida
Shalimar,Florida
Sneads,Florida
Sopchoppy,Florida
South Bay,Florida
South Daytona,Florida
South Miami,Florida
South Palm Beach,Florida
South Pasadena,Florida
Southwest Ranches,Florida
Springfield,Florida
Starke,Florida
Stuart,Florida
Sunny Isles Beach,Florida
Sunrise,Florida
Surfside,Florida
Sweetwater,Florida
Tallahassee,Florida
Tamarac,Florida
Tampa,Florida
Tarpon Springs,Florida
Tavares,Florida
Temple Terrace,Florida
Tequesta,Florida
Titusville,Florida
Treasure Island,Florida
